Date,vix_percentile_1y,spx_rv_percentile_1y,vvix_percentile_1y,credit_spread_percentile_1y,yield_curve_slope_percentile_1y,vix_change_5d,credit_spread_change_21d,term_structure_ratio_1_0,term_structure_slope_2_1,complacency_risk,confirmed_risk_off,spx_drawdown_5pct_21d
2019-03-06,0.49603174603174605,0.21825396825396826,0.17063492063492064,0.7261904761904762,0.1349206349206349,0.0707482993197279,-0.0409638554216867,1.0212833545108004,0.4000000000000021,0.03565489687938668,0.360213529856387,0.0
2019-03-07,0.5892857142857143,0.25396825396825395,0.24206349206349206,0.75,0.13690476190476192,0.1224627875507442,-0.0072639225181598,1.0081374321880652,0.1499999999999985,0.05029721631548423,0.4419642857142857,0.0
2019-03-08,0.5357142857142857,0.25396825396825395,0.20238095238095238,0.7837301587301587,0.1388888888888889,0.1827560795873251,-0.0256410256410256,1.0389408099688473,0.3000000000000007,0.08485103695125808,0.4198554421768707,0.0
2019-03-11,0.3611111111111111,0.3253968253968254,0.06349206349206349,0.7579365079365079,0.14087301587301587,-0.0205058099794942,-0.0462962962962962,1.0484996510816469,0.9000000000000004,-0.013100934153565738,0.27369929453262787,0.0
2019-03-12,0.3392857142857143,0.32936507936507936,0.12301587301587301,0.7361111111111112,0.0873015873015873,-0.0658073270013569,-0.0467289719626168,1.05119825708061,1.200000000000001,-0.04347984105446795,0.24975198412698416,0.0
2019-03-13,0.29365079365079366,0.3492063492063492,0.1111111111111111,0.7123015873015873,0.08928571428571429,-0.1480304955527318,-0.0431654676258992,1.0495898583146903,1.4000000000000004,-0.1045612230491518,0.2091679264298312,0.0
2019-03-14,0.32142857142857145,0.25,0.10317460317460317,0.7023809523809523,0.15079365079365079,-0.1862567811934901,-0.04126213592233,1.0314814814814814,1.3999999999999986,-0.12638853009558257,0.22576530612244897,0.0
2019-03-15,0.23015873015873015,0.26587301587301587,0.12698412698412698,0.7003968253968254,0.09126984126984126,-0.1975077881619937,-0.0527577937649879,1.0461956521739129,1.4000000000000004,-0.15204964644216978,0.16120244394053915,0.0
2019-03-18,0.25396825396825395,0.25396825396825395,0.18253968253968253,0.6984126984126984,0.0496031746031746,-0.0858339148639218,-0.04126213592233,0.986641221374046,2.0999999999999996,-0.06403482537467182,0.17737465356512974,0.0
2019-03-19,0.3412698412698413,0.19444444444444445,0.23809523809523808,0.6805555555555556,0.051587301587301584,-0.0152505446623093,-0.0509708737864077,1.1154129793510323,0.8000000000000007,-0.01004599370612438,0.2322530864197531,0.0
